Latitude,Longitude,TotalPrecipitation (mm)
50.87,-72.91,398.445
50.87,-72.91,416.722
50.87,-72.91,443.984
50.87,-72.91,394.391
50.87,-72.91,427.441
50.87,-72.91,426.035
50.87,-72.91,452.069
50.87,-72.91,439.365
50.87,-72.91,399.549
50.87,-72.91,431.444
50.87,-72.91,425
50.87,-72.91,372.306
50.87,-72.91,415.353
50.87,-72.91,418.897
50.87,-72.91,428.393
50.87,-72.91,443.027
50.87,-72.91,363.624
50.87,-72.91,418.43
50.87,-72.91,462.649
50.87,-72.91,403.945
50.87,-72.91,414.228
50.87,-72.91,373.656
50.87,-72.91,362
50.87,-72.91,401.502
50.87,-72.91,379.475
50.87,-72.91,413.952
50.87,-72.91,424.238
50.87,-72.91,376.386
50.87,-72.91,445.952
50.87,-72.91,369.139
50.86,-72.9,398.456
50.86,-72.9,416.622
50.86,-72.9,443.948
50.86,-72.9,394.281
50.86,-72.9,427.366
50.86,-72.9,425.957
50.86,-72.9,452.029
50.86,-72.9,439.295
50.86,-72.9,399.465
50.86,-72.9,431.359
50.86,-72.9,424.908
50.86,-72.9,372.382
50.86,-72.9,415.25
50.86,-72.9,418.793
50.86,-72.9,428.327
50.86,-72.9,442.939
50.86,-72.9,363.619
50.86,-72.9,418.929
50.86,-72.9,462.627
50.86,-72.9,403.863
50.86,-72.9,414.136
50.86,-72.9,373.538
50.86,-72.9,361.889
50.86,-72.9,401.404
50.86,-72.9,379.351
50.86,-72.9,413.882
50.86,-72.9,424.134
50.86,-72.9,376.278
50.86,-72.9,445.893
50.86,-72.9,369.039
50.84,-72.5,392.558
50.84,-72.5,411.629
50.84,-72.5,439.914
50.84,-72.5,387.997
50.84,-72.5,423.314
50.84,-72.5,422.414
50.84,-72.5,449.02
50.84,-72.5,435.091
50.84,-72.5,395.066
50.84,-72.5,427.48
50.84,-72.5,420.181
50.84,-72.5,366.22
50.84,-72.5,409.698
50.84,-72.5,412.817
50.84,-72.5,423.793
50.84,-72.5,438.319
50.84,-72.5,358.205
50.84,-72.5,413.769
50.84,-72.5,461.736
50.84,-72.5,398.862
50.84,-72.5,409.708
50.84,-72.5,366.721
50.84,-72.5,355.269
50.84,-72.5,395.889
50.84,-72.5,372.473
50.84,-72.5,409.124
50.84,-72.5,418.288
50.84,-72.5,370.267
50.84,-72.5,442.987
50.84,-72.5,362.622
50.85,-72.5,392.528
50.85,-72.5,411.612
50.85,-72.5,439.881
50.85,-72.5,387.964
50.85,-72.5,423.297
50.85,-72.5,422.417
50.85,-72.5,449.024
50.85,-72.5,435.018
50.85,-72.5,395.052
50.85,-72.5,427.464
50.85,-72.5,420.172
50.85,-72.5,366.189
50.85,-72.5,409.68
50.85,-72.5,412.787
50.85,-72.5,423.777
50.85,-72.5,438.305
50.85,-72.5,358.175
50.85,-72.5,413.758
50.85,-72.5,461.772
50.85,-72.5,398.838
50.85,-72.5,409.703
50.85,-72.5,366.675
50.85,-72.5,355.231
50.85,-72.5,395.856
50.85,-72.5,372.442
50.85,-72.5,409.117
50.85,-72.5,418.265
50.85,-72.5,370.238
50.85,-72.5,442.994
50.85,-72.5,362.58
50.84,-72.51,392.71
50.84,-72.51,411.756
50.84,-72.51,440.009
50.84,-72.51,388.162
50.84,-72.51,423.417
50.84,-72.51,422.498
50.84,-72.51,449.086
50.84,-72.51,435.193
50.84,-72.51,395.175
50.84,-72.51,427.598
50.84,-72.51,420.297
50.84,-72.51,366.358
50.84,-72.51,409.837
50.84,-72.51,412.975
50.84,-72.51,423.907
50.84,-72.51,438.434
50.84,-72.51,358.345
50.84,-72.51,413.882
50.84,-72.51,461.732
50.84,-72.51,398.992
50.84,-72.51,409.811
50.84,-72.51,366.907
50.84,-72.51,355.434
50.84,-72.51,396.036
50.84,-72.51,372.651
50.84,-72.51,409.239
50.84,-72.51,418.489
50.84,-72.51,370.423
50.84,-72.51,443.05
50.84,-72.51,362.782
50.85,-72.51,392.619
50.85,-72.51,411.74
50.85,-72.51,439.973
50.85,-72.51,388.134
50.85,-72.51,423.401
50.85,-72.51,422.496
50.85,-72.51,449.05
50.85,-72.51,435.118
50.85,-72.51,395.139
50.85,-72.51,427.582
50.85,-72.51,420.286
50.85,-72.51,366.332
50.85,-72.51,409.808
50.85,-72.51,412.948
50.85,-72.51,423.892
50.85,-72.51,438.42
50.85,-72.51,358.32
50.85,-72.51,413.544
50.85,-72.51,461.756
50.85,-72.51,398.971
50.85,-72.51,409.804
50.85,-72.51,366.869
50.85,-72.51,355.133
50.85,-72.51,396.009
50.85,-72.51,372.623
50.85,-72.51,409.205
50.85,-72.51,418.416
50.85,-72.51,370.397
50.85,-72.51,443.052
50.85,-72.51,362.747
50.78,-72.6,394.302
50.78,-72.6,413.033
50.78,-72.6,440.932
50.78,-72.6,389.876
50.78,-72.6,424.485
50.78,-72.6,423.163
50.78,-72.6,449.662
50.78,-72.6,436.186
50.78,-72.6,396.281
50.78,-72.6,427.95
50.78,-72.6,421.436
50.78,-72.6,367.838
50.78,-72.6,411.329
50.78,-72.6,414.603
50.78,-72.6,425.061
50.78,-72.6,439.617
50.78,-72.6,359.819
50.78,-72.6,415.038
50.78,-72.6,461.585
50.78,-72.6,400.334
50.78,-72.6,410.823
50.78,-72.6,368.873
50.78,-72.6,357.179
50.78,-72.6,397.591
50.78,-72.6,374.473
50.78,-72.6,410.36
50.78,-72.6,420.003
50.78,-72.6,372.042
50.78,-72.6,443.621
50.78,-72.6,365.009
50.78,-72.61,394.452
50.78,-72.61,413.161
50.78,-72.61,441.03
50.78,-72.61,390.043
50.78,-72.61,424.59
50.78,-72.61,423.254
50.78,-72.61,449.864
50.78,-72.61,436.292
50.78,-72.61,396.394
50.78,-72.61,428.166
50.78,-72.61,421.555
50.78,-72.61,368.735
50.78,-72.61,411.48
50.78,-72.61,414.758
50.78,-72.61,425.177
50.78,-72.61,439.734
50.78,-72.61,359.962
50.78,-72.61,415.361
50.78,-72.61,461.597
50.78,-72.61,400.464
50.78,-72.61,410.928
50.78,-72.61,369.053
50.78,-72.61,357.747
50.78,-72.61,397.736
50.78,-72.61,374.712
50.78,-72.61,410.482
50.78,-72.61,420.153
50.78,-72.61,372.212
50.78,-72.61,443.692
50.78,-72.61,365.165
50.78,-72.61,394.452
50.78,-72.61,413.161
50.78,-72.61,441.03
50.78,-72.61,390.043
50.78,-72.61,424.59
50.78,-72.61,423.254
50.78,-72.61,449.864
50.78,-72.61,436.292
50.78,-72.61,396.394
50.78,-72.61,428.166
50.78,-72.61,421.555
50.78,-72.61,368.735
50.78,-72.61,411.48
50.78,-72.61,414.758
50.78,-72.61,425.177
50.78,-72.61,439.734
50.78,-72.61,359.962
50.78,-72.61,415.361
50.78,-72.61,461.597
50.78,-72.61,400.464
50.78,-72.61,410.928
50.78,-72.61,369.053
50.78,-72.61,357.747
50.78,-72.61,397.736
50.78,-72.61,374.712
50.78,-72.61,410.482
50.78,-72.61,420.153
50.78,-72.61,372.212
50.78,-72.61,443.692
50.78,-72.61,365.165
50.78,-72.62,394.713
50.78,-72.62,413.29
50.78,-72.62,441.192
50.78,-72.62,390.203
50.78,-72.62,424.693
50.78,-72.62,423.35
50.78,-72.62,449.94
50.78,-72.62,436.401
50.78,-72.62,396.505
50.78,-72.62,428.286
50.78,-72.62,421.678
50.78,-72.62,368.876
50.78,-72.62,411.62
50.78,-72.62,414.911
50.78,-72.62,425.293
50.78,-72.62,439.853
50.78,-72.62,360.185
50.78,-72.62,415.829
50.78,-72.62,461.636
50.78,-72.62,400.592
50.78,-72.62,411.146
50.78,-72.62,369.226
50.78,-72.62,357.907
50.78,-72.62,397.876
50.78,-72.62,374.887
50.78,-72.62,410.605
50.78,-72.62,420.303
50.78,-72.62,372.365
50.78,-72.62,443.772
50.78,-72.62,365.314
50.78,-72.63,394.863
50.78,-72.63,413.418
50.78,-72.63,441.291
50.78,-72.63,390.366
50.78,-72.63,424.797
50.78,-72.63,423.441
50.78,-72.63,450.012
50.78,-72.63,436.507
50.78,-72.63,396.617
50.78,-72.63,428.403
50.78,-72.63,421.798
50.78,-72.63,369.013
50.78,-72.63,411.76
50.78,-72.63,415.066
50.78,-72.63,425.409
50.78,-72.63,439.97
50.78,-72.63,360.324
50.78,-72.63,415.945
50.78,-72.63,461.651
50.78,-72.63,400.721
50.78,-72.63,411.255
50.78,-72.63,369.405
50.78,-72.63,358.069
50.78,-72.63,398.019
50.78,-72.63,375.063
50.78,-72.63,410.725
50.78,-72.63,420.452
50.78,-72.63,372.521
50.78,-72.63,443.843
50.78,-72.63,365.469
50.86,-71.8,379.173
50.86,-71.8,400.867
50.86,-71.8,432.173
50.86,-71.8,373.68
50.86,-71.8,414.334
50.86,-71.8,415.549
50.86,-71.8,443.992
50.86,-71.8,424.614
50.86,-71.8,386.223
50.86,-71.8,417.454
50.86,-71.8,410.517
50.86,-71.8,355.879
50.86,-71.8,397.981
50.86,-71.8,398.988
50.86,-71.8,414.154
50.86,-71.8,428.604
50.86,-71.8,346.462
50.86,-71.8,403.98
50.86,-71.8,463.795
50.86,-71.8,387.767
50.86,-71.8,402.434
50.86,-71.8,350.219
50.86,-71.8,340.441
50.86,-71.8,382.889
50.86,-71.8,356.455
50.86,-71.8,399.977
50.86,-71.8,405.296
50.86,-71.8,357.025
50.86,-71.8,438.448
50.86,-71.8,347.761
50.87,-71.8,379.189
50.87,-71.8,400.878
50.87,-71.8,432.178
50.87,-71.8,373.698
50.87,-71.8,414.341
50.87,-71.8,415.55
50.87,-71.8,443.991
50.87,-71.8,424.62
50.87,-71.8,386.25
50.87,-71.8,417.464
50.87,-71.8,410.527
50.87,-71.8,355.893
50.87,-71.8,397.996
50.87,-71.8,399.007
50.87,-71.8,414.163
50.87,-71.8,428.614
50.87,-71.8,346.476
50.87,-71.8,403.989
50.87,-71.8,463.777
50.87,-71.8,387.814
50.87,-71.8,402.44
50.87,-71.8,350.241
50.87,-71.8,340.46
50.87,-71.8,382.905
50.87,-71.8,356.477
50.87,-71.8,400.008
50.87,-71.8,405.313
50.87,-71.8,357.041
50.87,-71.8,438.446
50.87,-71.8,347.779
50.86,-71.79,379.071
50.86,-71.79,400.808
50.86,-71.79,432.153
50.86,-71.79,373.568
50.86,-71.79,414.286
50.86,-71.79,415.562
50.86,-71.79,444.008
50.86,-71.79,424.589
50.86,-71.79,386.208
50.86,-71.79,417.399
50.86,-71.79,410.474
50.86,-71.79,355.787
50.86,-71.79,397.908
50.86,-71.79,398.877
50.86,-71.79,414.104
50.86,-71.79,428.555
50.86,-71.79,346.378
50.86,-71.79,403.937
50.86,-71.79,463.938
50.86,-71.79,387.727
50.86,-71.79,402.422
50.86,-71.79,350.067
50.86,-71.79,340.32
50.86,-71.79,382.785
50.86,-71.79,356.337
50.86,-71.79,399.979
50.86,-71.79,405.206
50.86,-71.79,356.933
50.86,-71.79,438.477
50.86,-71.79,347.635
50.84,-71.24,375.167
50.84,-71.24,398.618
50.84,-71.24,431.893
50.84,-71.24,368.528
50.84,-71.24,412.586
50.84,-71.24,416.92
50.84,-71.24,445.349
50.84,-71.24,424.1
50.84,-71.24,385.32
50.84,-71.24,414.739
50.84,-71.24,409.281
50.84,-71.24,352.032
50.84,-71.24,395.861
50.84,-71.24,394.025
50.84,-71.24,412.286
50.84,-71.24,426.752
50.84,-71.24,343.068
50.84,-71.24,402.258
50.84,-71.24,473.312
50.84,-71.24,384.757
50.84,-71.24,402.521
50.84,-71.24,342.896
50.84,-71.24,334.808
50.84,-71.24,378.366
50.84,-71.24,353.85
50.84,-71.24,399.479
50.84,-71.24,401.33
50.84,-71.24,352.97
50.84,-71.24,440.657
50.84,-71.24,342.042
50.84,-71.24,374.686
50.84,-71.24,398.598
50.84,-71.24,431.882
50.84,-71.24,368.54
50.84,-71.24,412.561
50.84,-71.24,416.92
50.84,-71.24,445.346
50.84,-71.24,424.142
50.84,-71.24,385.303
50.84,-71.24,414.867
50.84,-71.24,409.265
50.84,-71.24,351.994
50.84,-71.24,395.853
50.84,-71.24,393.991
50.84,-71.24,412.266
50.84,-71.24,426.733
50.84,-71.24,343.043
50.84,-71.24,402.242
50.84,-71.24,473.353
50.84,-71.24,384.734
50.84,-71.24,402.535
50.84,-71.24,342.852
50.84,-71.24,334.809
50.84,-71.24,378.325
50.84,-71.24,353.82
50.84,-71.24,399.472
50.84,-71.24,401.302
50.84,-71.24,352.944
50.84,-71.24,440.66
50.84,-71.24,342.006
50.84,-71.24,375.167
50.84,-71.24,398.618
50.84,-71.24,431.893
50.84,-71.24,368.528
50.84,-71.24,412.586
50.84,-71.24,416.92
50.84,-71.24,445.349
50.84,-71.24,424.1
50.84,-71.24,385.32
50.84,-71.24,414.739
50.84,-71.24,409.281
50.84,-71.24,352.032
50.84,-71.24,395.861
50.84,-71.24,394.025
50.84,-71.24,412.286
50.84,-71.24,426.752
50.84,-71.24,343.068
50.84,-71.24,402.258
50.84,-71.24,473.312
50.84,-71.24,384.757
50.84,-71.24,402.521
50.84,-71.24,342.896
50.84,-71.24,334.808
50.84,-71.24,378.366
50.84,-71.24,353.85
50.84,-71.24,399.479
50.84,-71.24,401.33
50.84,-71.24,352.97
50.84,-71.24,440.657
50.84,-71.24,342.042
50.84,-71.24,375.167
50.84,-71.24,398.618
50.84,-71.24,431.893
50.84,-71.24,368.528
50.84,-71.24,412.586
50.84,-71.24,416.92
50.84,-71.24,445.349
50.84,-71.24,424.1
50.84,-71.24,385.32
50.84,-71.24,414.739
50.84,-71.24,409.281
50.84,-71.24,352.032
50.84,-71.24,395.861
50.84,-71.24,394.025
50.84,-71.24,412.286
50.84,-71.24,426.752
50.84,-71.24,343.068
50.84,-71.24,402.258
50.84,-71.24,473.312
50.84,-71.24,384.757
50.84,-71.24,402.521
50.84,-71.24,342.896
50.84,-71.24,334.808
50.84,-71.24,378.366
50.84,-71.24,353.85
50.84,-71.24,399.479
50.84,-71.24,401.33
50.84,-71.24,352.97
50.84,-71.24,440.657
50.84,-71.24,342.042
50.84,-71.24,374.686
50.84,-71.24,398.598
50.84,-71.24,431.882
50.84,-71.24,368.54
50.84,-71.24,412.561
50.84,-71.24,416.92
50.84,-71.24,445.346
50.84,-71.24,424.142
50.84,-71.24,385.303
50.84,-71.24,414.867
50.84,-71.24,409.265
50.84,-71.24,351.994
50.84,-71.24,395.853
50.84,-71.24,393.991
50.84,-71.24,412.266
50.84,-71.24,426.733
50.84,-71.24,343.043
50.84,-71.24,402.242
50.84,-71.24,473.353
50.84,-71.24,384.734
50.84,-71.24,402.535
50.84,-71.24,342.852
50.84,-71.24,334.809
50.84,-71.24,378.325
50.84,-71.24,353.82
50.84,-71.24,399.472
50.84,-71.24,401.302
50.84,-71.24,352.944
50.84,-71.24,440.66
50.84,-71.24,342.006
50.84,-71.24,375.167
50.84,-71.24,398.618
50.84,-71.24,431.893
50.84,-71.24,368.528
50.84,-71.24,412.586
50.84,-71.24,416.92
50.84,-71.24,445.349
50.84,-71.24,424.1
50.84,-71.24,385.32
50.84,-71.24,414.739
50.84,-71.24,409.281
50.84,-71.24,352.032
50.84,-71.24,395.861
50.84,-71.24,394.025
50.84,-71.24,412.286
50.84,-71.24,426.752
50.84,-71.24,343.068
50.84,-71.24,402.258
50.84,-71.24,473.312
50.84,-71.24,384.757
50.84,-71.24,402.521
50.84,-71.24,342.896
50.84,-71.24,334.808
50.84,-71.24,378.366
50.84,-71.24,353.85
50.84,-71.24,399.479
50.84,-71.24,401.33
50.84,-71.24,352.97
50.84,-71.24,440.657
50.84,-71.24,342.042
50.8,-71.04,374.154
50.8,-71.04,398.177
50.8,-71.04,431.719
50.8,-71.04,368.02
50.8,-71.04,412.13
50.8,-71.04,416.938
50.8,-71.04,444.798
50.8,-71.04,423.975
50.8,-71.04,385.09
50.8,-71.04,414.762
50.8,-71.04,408.969
50.8,-71.04,351.405
50.8,-71.04,394.469
50.8,-71.04,393.246
50.8,-71.04,411.873
50.8,-71.04,426.376
50.8,-71.04,342.525
50.8,-71.04,402.205
50.8,-71.04,472.842
50.8,-71.04,384.216
50.8,-71.04,402.521
50.8,-71.04,342.132
50.8,-71.04,333.973
50.8,-71.04,377.522
50.8,-71.04,350.38
50.8,-71.04,399.572
50.8,-71.04,400.718
50.8,-71.04,352.334
50.8,-71.04,440.88
50.8,-71.04,341.257
50.8,-71.04,374.241
50.8,-71.04,398.248
50.8,-71.04,431.778
50.8,-71.04,368.109
50.8,-71.04,412.201
50.8,-71.04,416.976
50.8,-71.04,444.842
50.8,-71.04,424.034
50.8,-71.04,385.148
50.8,-71.04,414.835
50.8,-71.04,409.034
50.8,-71.04,351.486
50.8,-71.04,394.543
50.8,-71.04,393.339
50.8,-71.04,411.944
50.8,-71.04,426.447
50.8,-71.04,342.6
50.8,-71.04,402.269
50.8,-71.04,472.828
50.8,-71.04,384.293
50.8,-71.04,402.569
50.8,-71.04,342.238
50.8,-71.04,334.062
50.8,-71.04,377.612
50.8,-71.04,350.466
50.8,-71.04,399.619
50.8,-71.04,400.803
50.8,-71.04,352.411
50.8,-71.04,440.916
50.8,-71.04,341.352
50.8,-71.04,374.202
50.8,-71.04,398.216
50.8,-71.04,431.751
50.8,-71.04,368.069
50.8,-71.04,412.169
50.8,-71.04,416.959
50.8,-71.04,444.822
50.8,-71.04,424.008
50.8,-71.04,385.122
50.8,-71.04,414.802
50.8,-71.04,409.005
50.8,-71.04,351.45
50.8,-71.04,394.51
50.8,-71.04,393.297
50.8,-71.04,411.912
50.8,-71.04,426.415
50.8,-71.04,342.566
50.8,-71.04,402.24
50.8,-71.04,472.834
50.8,-71.04,384.259
50.8,-71.04,402.547
50.8,-71.04,342.19
50.8,-71.04,334.022
50.8,-71.04,377.572
50.8,-71.04,350.427
50.8,-71.04,399.597
50.8,-71.04,400.765
50.8,-71.04,352.377
50.8,-71.04,440.9
50.8,-71.04,341.309
50.85,-70.81,376.624
50.85,-70.81,400.496
50.85,-70.81,433.884
50.85,-70.81,370.635
50.85,-70.81,414.589
50.85,-70.81,418.756
50.85,-70.81,447.443
50.85,-70.81,426.091
50.85,-70.81,387.171
50.85,-70.81,417.16
50.85,-70.81,411.156
50.85,-70.81,353.838
50.85,-70.81,396.809
50.85,-70.81,395.999
50.85,-70.81,414.279
50.85,-70.81,428.772
50.85,-70.81,344.78
50.85,-70.81,404.139
50.85,-70.81,473.573
50.85,-70.81,386.663
50.85,-70.81,404.302
50.85,-70.81,345.192
50.85,-70.81,336.592
50.85,-70.81,380.24
50.85,-70.81,352.872
50.85,-70.81,401.437
50.85,-70.81,403.302
50.85,-70.81,354.73
50.85,-70.81,442.597
50.85,-70.81,344.052
50.84,-70.8,376.628
50.84,-70.8,400.499
50.84,-70.8,433.888
50.84,-70.8,370.639
50.84,-70.8,414.594
50.84,-70.8,418.76
50.84,-70.8,447.448
50.84,-70.8,426.095
50.84,-70.8,387.175
50.84,-70.8,417.164
50.84,-70.8,411.16
50.84,-70.8,353.842
50.84,-70.8,396.812
50.84,-70.8,396.002
50.84,-70.8,414.283
50.84,-70.8,428.777
50.84,-70.8,344.784
50.84,-70.8,404.197
50.84,-70.8,473.577
50.84,-70.8,386.667
50.84,-70.8,404.305
50.84,-70.8,345.195
50.84,-70.8,336.596
50.84,-70.8,380.252
50.84,-70.8,352.876
50.84,-70.8,401.44
50.84,-70.8,403.305
50.84,-70.8,354.957
50.84,-70.8,442.601
50.84,-70.8,344.055
50.84,-70.8,376.659
50.84,-70.8,400.526
50.84,-70.8,433.914
50.84,-70.8,370.67
50.84,-70.8,414.622
50.84,-70.8,418.78
50.84,-70.8,447.47
50.84,-70.8,426.12
50.84,-70.8,387.204
50.84,-70.8,417.192
50.84,-70.8,411.185
50.84,-70.8,353.871
50.84,-70.8,396.84
50.84,-70.8,396.035
50.84,-70.8,414.311
50.84,-70.8,428.805
50.84,-70.8,344.812
50.84,-70.8,404.223
50.84,-70.8,473.584
50.84,-70.8,386.696
50.84,-70.8,404.327
50.84,-70.8,345.231
50.84,-70.8,336.627
50.84,-70.8,380.284
50.84,-70.8,352.906
50.84,-70.8,401.461
50.84,-70.8,403.336
50.84,-70.8,354.985
50.84,-70.8,442.621
50.84,-70.8,344.089
50.84,-70.79,376.853
50.84,-70.79,400.697
50.84,-70.79,434.072
50.84,-70.79,370.865
50.84,-70.79,414.803
50.84,-70.79,418.902
50.84,-70.79,447.607
50.84,-70.79,426.275
50.84,-70.79,387.357
50.84,-70.79,417.371
50.84,-70.79,411.346
50.84,-70.79,354.056
50.84,-70.79,397.013
50.84,-70.79,396.239
50.84,-70.79,414.487
50.84,-70.79,428.98
50.84,-70.79,344.986
50.84,-70.79,404.385
50.84,-70.79,473.633
50.84,-70.79,386.877
50.84,-70.79,404.46
50.84,-70.79,345.3
50.84,-70.79,336.822
50.84,-70.79,380.486
50.84,-70.79,353.092
50.84,-70.79,401.595
50.84,-70.79,403.528
50.84,-70.79,355.164
50.84,-70.79,442.745
50.84,-70.79,344.297
50.82,-70.91,374.846
50.82,-70.91,398.85
50.82,-70.91,432.349
50.82,-70.91,368.858
50.82,-70.91,412.877
50.82,-70.91,417.384
50.82,-70.91,445.328
50.82,-70.91,424.599
50.82,-70.91,385.693
50.82,-70.91,415.502
50.82,-70.91,409.632
50.82,-70.91,352.186
50.82,-70.91,395.196
50.82,-70.91,394.133
50.82,-70.91,412.601
50.82,-70.91,427.103
50.82,-70.91,343.259
50.82,-70.91,402.865
50.82,-70.91,472.887
50.82,-70.91,384.983
50.82,-70.91,403.032
50.82,-70.91,343.177
50.82,-70.91,334.817
50.82,-70.91,378.393
50.82,-70.91,351.187
50.82,-70.91,400.092
50.82,-70.91,401.535
50.82,-70.91,353.081
50.82,-70.91,441.327
50.82,-70.91,342.164
50.82,-70.9,374.927
50.82,-70.9,398.951
50.82,-70.9,432.409
50.82,-70.9,368.939
50.82,-70.9,412.948
50.82,-70.9,417.425
50.82,-70.9,445.376
50.82,-70.9,424.658
50.82,-70.9,385.751
50.82,-70.9,415.584
50.82,-70.9,409.695
50.82,-70.9,352.262
50.82,-70.9,395.269
50.82,-70.9,394.218
50.82,-70.9,412.67
50.82,-70.9,427.172
50.82,-70.9,343.33
50.82,-70.9,402.982
50.82,-70.9,472.888
50.82,-70.9,385.056
50.82,-70.9,403.081
50.82,-70.9,343.272
50.82,-70.9,334.899
50.82,-70.9,378.477
50.82,-70.9,351.265
50.82,-70.9,400.141
50.82,-70.9,401.614
50.82,-70.9,353.153
50.82,-70.9,441.368
50.82,-70.9,342.251
50.82,-70.89,375.018
50.82,-70.89,398.995
50.82,-70.89,432.477
50.82,-70.89,369.031
50.82,-70.89,413.028
50.82,-70.89,417.473
50.82,-70.89,445.432
50.82,-70.89,424.725
50.82,-70.89,385.817
50.82,-70.89,415.664
50.82,-70.89,409.767
50.82,-70.89,352.347
50.82,-70.89,395.346
50.82,-70.89,394.315
50.82,-70.89,412.749
50.82,-70.89,427.251
50.82,-70.89,343.41
50.82,-70.89,403.053
50.82,-70.89,472.89
50.82,-70.89,385.139
50.82,-70.89,403.136
50.82,-70.89,343.381
50.82,-70.89,334.991
50.82,-70.89,378.572
50.82,-70.89,351.354
50.82,-70.89,400.196
50.82,-70.89,401.702
50.82,-70.89,353.235
50.82,-70.89,441.415
50.82,-70.89,342.351
50.82,-70.88,375.112
50.82,-70.88,399.074
50.82,-70.88,432.546
50.82,-70.88,369.125
50.82,-70.88,413.111
50.82,-70.88,417.522
50.82,-70.88,445.489
50.82,-70.88,424.794
50.82,-70.88,385.884
50.82,-70.88,415.746
50.82,-70.88,409.84
50.82,-70.88,352.435
50.82,-70.88,395.427
50.82,-70.88,394.415
50.82,-70.88,412.83
50.82,-70.88,427.332
50.82,-70.88,343.493
50.82,-70.88,403.126
50.82,-70.88,472.891
50.82,-70.88,385.225
50.82,-70.88,403.192
50.82,-70.88,343.493
50.82,-70.88,335.087
50.82,-70.88,378.669
50.82,-70.88,351.445
50.82,-70.88,400.283
50.82,-70.88,401.793
50.82,-70.88,353.32
50.82,-70.88,441.464
50.82,-70.88,342.453
50.83,-70.74,377.891
50.83,-70.74,401.635
50.83,-70.74,435.054
50.83,-70.74,371.912
50.83,-70.74,415.824
50.83,-70.74,419.741
50.83,-70.74,448.46
50.83,-70.74,428.866
50.83,-70.74,388.31
50.83,-70.74,418.395
50.83,-70.74,411.96
50.83,-70.74,355.072
50.83,-70.74,398.014
50.83,-70.74,397.32
50.83,-70.74,415.483
50.83,-70.74,429.986
50.83,-70.74,345.982
50.83,-70.74,405.338
50.83,-70.74,474.245
50.83,-70.74,387.894
50.83,-70.74,405.31
50.83,-70.74,346.437
50.83,-70.74,337.869
50.83,-70.74,381.513
50.83,-70.74,356.792
50.83,-70.74,402.453
50.83,-70.74,404.581
50.83,-70.74,356.198
50.83,-70.74,443.587
50.83,-70.74,345.335
50.76,-70.33,392.138
50.76,-70.33,415.875
50.76,-70.33,448.781
50.76,-70.33,386.522
50.76,-70.33,429.671
50.76,-70.33,433.082
50.76,-70.33,460.541
50.76,-70.33,440.938
50.76,-70.33,401.508
50.76,-70.33,433
50.76,-70.33,425.23
50.76,-70.33,368.632
50.76,-70.33,411.566
50.76,-70.33,411.996
50.76,-70.33,429.35
50.76,-70.33,444.221
50.76,-70.33,359.23
50.76,-70.33,419.348
50.76,-70.33,486.058
50.76,-70.33,401.439
50.76,-70.33,418.651
50.76,-70.33,361.628
50.76,-70.33,352.3
50.76,-70.33,396.378
50.76,-70.33,368.138
50.76,-70.33,416.098
50.76,-70.33,419.371
50.76,-70.33,370.288
50.76,-70.33,456.472
50.76,-70.33,360.256
50.76,-70.34,391.743
50.76,-70.34,415.488
50.76,-70.34,448.413
50.76,-70.34,386.115
50.76,-70.34,429.297
50.76,-70.34,432.739
50.76,-70.34,460.207
50.76,-70.34,440.581
50.76,-70.34,401.149
50.76,-70.34,432.612
50.76,-70.34,424.869
50.76,-70.34,368.258
50.76,-70.34,411.193
50.76,-70.34,411.591
50.76,-70.34,428.973
50.76,-70.34,443.836
50.76,-70.34,358.865
50.76,-70.34,418.98
50.76,-70.34,485.771
50.76,-70.34,401.067
50.76,-70.34,418.294
50.76,-70.34,361.201
50.76,-70.34,351.997
50.76,-70.34,395.976
50.76,-70.34,367.744
50.76,-70.34,415.73
50.76,-70.34,418.963
50.76,-70.34,369.895
50.76,-70.34,456.136
50.76,-70.34,359.859
50.76,-70.34,391.743
50.76,-70.34,415.488
50.76,-70.34,448.413
50.76,-70.34,386.115
50.76,-70.34,429.297
50.76,-70.34,432.739
50.76,-70.34,460.207
50.76,-70.34,440.581
50.76,-70.34,401.149
50.76,-70.34,432.612
50.76,-70.34,424.869
50.76,-70.34,368.258
50.76,-70.34,411.193
50.76,-70.34,411.591
50.76,-70.34,428.973
50.76,-70.34,443.836
50.76,-70.34,358.865
50.76,-70.34,418.98
50.76,-70.34,485.771
50.76,-70.34,401.067
50.76,-70.34,418.294
50.76,-70.34,361.201
50.76,-70.34,351.997
50.76,-70.34,395.976
50.76,-70.34,367.744
50.76,-70.34,415.73
50.76,-70.34,418.963
50.76,-70.34,369.895
50.76,-70.34,456.136
50.76,-70.34,359.859
50.76,-70.34,391.737
50.76,-70.34,415.481
50.76,-70.34,448.406
50.76,-70.34,386.109
50.76,-70.34,429.29
50.76,-70.34,432.733
50.76,-70.34,460.201
50.76,-70.34,440.575
50.76,-70.34,401.142
50.76,-70.34,432.605
50.76,-70.34,424.863
50.76,-70.34,368.252
50.76,-70.34,411.187
50.76,-70.34,411.584
50.76,-70.34,428.966
50.76,-70.34,443.83
50.76,-70.34,358.858
50.76,-70.34,418.974
50.76,-70.34,485.765
50.76,-70.34,401.061
50.76,-70.34,418.288
50.76,-70.34,361.194
50.76,-70.34,351.907
50.76,-70.34,395.969
50.76,-70.34,367.739
